"L=11;{hx,hz,J}={1.,2.5,ConstantArray[1.,L-1]};SeedRandom[32371];ψ0E=Table[RandomChainProductState[L-1],3];Superoperator[t,ψ0E[[3]],eigenvalsH,eigenvecsH,L];"
"{1.0000000000069273, 0, 0, 0}","{0, 1.0000000000058697, 0, 0}","{0, 0, 1.0000000000058697, 0}","{0, 0, 0, 1.0000000000048122}"
"{0.9039481636306035, 0.1916457218609146 - 0.09331313504954336*I, 0.1916457218609146 + 0.09331313504954336*I, 0.10139868954366414}","{0.19281141405658875 - 0.09031620307512776*I, -0.015577157275850573 + 0.5496550844540153*I, 0.0902855704616124 - 0.008748068929242596*I, -0.19357393179025617 + 0.1307825880973037*I}","{0.19281141405658875 + 0.09031620307512776*I, 0.0902855704616124 + 0.008748068929242596*I, -0.015577157275850573 - 0.5496550844540153*I, -0.19357393179025617 - 0.1307825880973037*I}","{0.09605183637247357, -0.19164572186113968 + 0.09331313504865113*I, -0.19164572186113968 - 0.09331313504865113*I, 0.8986013104576491}"
"{0.9216032489226124, 0.14113921517256645 - 0.08455993148643874*I, 0.14113921517256645 + 0.08455993148643874*I, 0.07507245154341366}","{0.13491008778684346 - 0.0798046774815724*I, 0.3327598179642419 + 0.4396322720811769*I, 0.06564616226536885 - 0.010027844317924311*I, -0.11653579139594361 + 0.12357690467150584*I}","{0.13491008778684346 + 0.0798046774815724*I, 0.06564616226536885 + 0.010027844317924311*I, 0.3327598179642419 - 0.4396322720811769*I, -0.11653579139594361 - 0.12357690467150584*I}","{0.07839675107891556, -0.14113921517128972 + 0.08455993148684011*I, -0.14113921517128972 - 0.08455993148684011*I, 0.9249275484600521}"
"{0.9337285748325526, 0.1121291211890499 - 0.0454612140611928*I, 0.1121291211890499 + 0.0454612140611928*I, 0.05519857334243322}","{0.0992894734483549 - 0.03778350183931082*I, 0.5220312889332769 + 0.13727583942859933*I, 0.04644621876138594 - 0.0073261538221056355*I, -0.06206948559225072 + 0.06878892500943645*I}","{0.0992894734483549 + 0.03778350183931082*I, 0.04644621876138594 + 0.0073261538221056355*I, 0.5220312889332769 - 0.13727583942859933*I, -0.06206948559225072 - 0.06878892500943645*I}","{0.06627142516782444, -0.11212912118524353 + 0.0454612140615627*I, -0.11212912118524353 - 0.0454612140615627*I, 0.9448014266640591}"
"{0.9361831575927383, 0.11621914205498082 + 0.0016538759564340283*I, 0.11621914205498082 - 0.0016538759564340283*I, 0.049022888746050625}","{0.1006121026612527 + 0.012075187510721098*I, 0.46104239928443513 - 0.1997429940731434*I, 0.03892938504726129 - 0.0011082894101813003*I, -0.05402833408351055 - 0.007622513715083892*I}","{0.1006121026612527 - 0.012075187510721098*I, 0.03892938504726129 + 0.0011082894101813003*I, 0.46104239928443513 + 0.1997429940731434*I, -0.05402833408351055 + 0.007622513715083892*I}","{0.06381684240607804, -0.11621914205069639 - 0.0016538759557754856*I, -0.11621914205069639 + 0.0016538759557754856*I, 0.9509771112611705}"
"{0.9302687688337048, 0.14719464600905033 + 0.031601066655643974*I, 0.14719464600905033 - 0.031601066655643974*I, 0.05725317341731095}","{0.13296543257984905 + 0.04184764799927456*I, 0.19581944068271118 - 0.3877403253206626*I, 0.0434158899773051 + 0.0061603829588612385*I, -0.09210470620459878 - 0.06947440216788578*I}","{0.13296543257984905 - 0.04184764799927456*I, 0.0434158899773051 - 0.0061603829588612385*I, 0.19581944068271118 + 0.3877403253206626*I, -0.09210470620459878 + 0.06947440216788578*I}","{0.06973123116861477, -0.14719464600469886 - 0.03160106665455166*I, -0.14719464600469886 + 0.03160106665455166*I, 0.9427468265885018}"
"{0.9218304768539128, 0.18417374856124383 + 0.030606929465312883*I, 0.18417374856124383 - 0.030606929465312883*I, 0.07402663747207401}","{0.17227797901342087 + 0.036655062042486225*I, -0.10756277621501642 - 0.3285362284450695*I, 0.054737653766958286 + 0.011687671609594726*I, -0.15264244296734963 - 0.09037181504323231*I}","{0.17227797901342087 - 0.036655062042486225*I, 0.054737653766958286 - 0.011687671609594726*I, -0.10756277621501642 + 0.3285362284450695*I, -0.15264244296734963 + 0.09037181504323231*I}","{0.07816952315041398, -0.18417374855721702 - 0.030606929465478265*I, -0.18417374855721702 + 0.030606929465478265*I, 0.9259733625332285}"
"{0.9174455032628498, 0.20401604789569908 + 0.004224079086021097*I, 0.20401604789569908 - 0.004224079086021097*I, 0.09041362120614442}","{0.19132224209957988 + 0.0045271607637937215*I, -0.2625216080798652 - 0.07384039781425822*I, 0.06553816134727325 + 0.013976225301006236*I, -0.20247046390108114 - 0.06729364980635064*I}","{0.19132224209957988 - 0.0045271607637937215*I, 0.06553816134727325 - 0.013976225301006236*I, -0.2625216080798652 + 0.07384039781425822*I, -0.20247046390108114 + 0.06729364980635064*I}","{0.08255449674180645, -0.20401604789087108 - 0.0042240790885829695*I, -0.20401604789087108 + 0.0042240790885829695*I, 0.9095863787975124}"
"{0.9200935366608942, 0.19536901476072577 - 0.02665391233504586*I, 0.19536901476072577 + 0.02665391233504586*I, 0.0993741457304335}","{0.17731875112716222 - 0.028670835462490465*I, -0.1784198745560986 + 0.20658413110798804*I, 0.07049083840602088 + 0.013544131697400912*I, -0.21692113918536082 - 0.02108587567479043*I}","{0.17731875112716222 + 0.028670835462490465*I, 0.07049083840602088 - 0.013544131697400912*I, -0.1784198745560986 - 0.20658413110798804*I, -0.21692113918536082 + 0.02108587567479043*I}","{0.07990646334355511, -0.19536901475723845 + 0.026653912334037237*I, -0.19536901475723845 - 0.026653912334037237*I, 0.9006258542743696}"
"{0.9271482435294216, 0.16529500193038332 - 0.039248243597342636*I, 0.16529500193038332 + 0.039248243597342636*I, 0.09948695034670454}","{0.14014093424182164 - 0.03597101248450709*I, 0.08463671061926029 + 0.33216202570107284*I, 0.06924138415209463 + 0.012475688887117312*I, -0.19325286678961584 + 0.015820096468651415*I}","{0.14014093424182164 + 0.03597101248450709*I, 0.06924138415209463 - 0.012475688887117312*I, 0.08463671061926029 - 0.33216202570107284*I, -0.19325286678961584 - 0.015820096468651415*I}","{0.07285175647353202, -0.1652950019282754 + 0.039248243596212394*I, -0.1652950019282754 - 0.039248243596212394*I, 0.9005130496566027}"
"{0.9319821175705124, 0.13438470674328754 - 0.02322178606932187*I, 0.13438470674328754 + 0.02322178606932187*I, 0.0953433986083004}","{0.10592806768882579 - 0.006607490367946889*I, 0.35659795142092154 + 0.22320566655680535*I, 0.0664369395246563 + 0.012888011965588383*I, -0.15253251757565528 + 0.01915533370257777*I}","{0.10592806768882579 + 0.006607490367946889*I, 0.0664369395246563 - 0.012888011965588383*I, 0.35659795142092154 - 0.22320566655680535*I, -0.15253251757565528 - 0.01915533370257777*I}","{0.06801788243326534, -0.13438470674209196 + 0.023221786069069522*I, -0.13438470674209196 - 0.023221786069069522*I, 0.9046566013958453}"
"{0.928131900026463, 0.1237035219153016 + 0.013048027379215107*I, 0.1237035219153016 - 0.013048027379215107*I, 0.09410563422854729}","{0.10053821574902788 + 0.047088838457793256*I, 0.46523065892193693 - 0.05288950255395222*I, 0.06850888024418028 + 0.01518167732346156*I, -0.12644223373293131 - 0.010808692279716335*I}","{0.10053821574902788 - 0.047088838457793256*I, 0.06850888024418028 - 0.01518167732346156*I, 0.46523065892193693 + 0.05288950255395222*I, -0.12644223373293131 + 0.010808692279716335*I}","{0.07186809997735982, -0.12370352191258771 - 0.013048027379282543*I, -0.12370352191258771 + 0.013048027379282543*I, 0.9058943657763987}"
"{0.9133805401921409, 0.14187038437561109 + 0.04794835795652283*I, 0.14187038437561109 - 0.04794835795652283*I, 0.10023671134619247}","{0.1334140055638216 + 0.09734305680759796*I, 0.3424069174965094 - 0.32779550692532733*I, 0.07899460948561698 + 0.017659883669877665*I, -0.13504440546005336 - 0.0491122931310879*I}","{0.1334140055638216 - 0.09734305680759796*I, 0.07899460948561698 - 0.017659883669877665*I, 0.3424069174965094 + 0.32779550692532733*I, -0.13504440546005336 + 0.0491122931310879*I}","{0.08661945981367199, -0.14187038437310334 - 0.047948357958385625*I, -0.14187038437310334 + 0.047948357958385625*I, 0.8997632886561551}"
"{0.8911981228135397, 0.18026635157433665 + 0.06015723278828965*I, 0.18026635157433665 - 0.06015723278828965*I, 0.11222998220732469}","{0.19210381592124615 + 0.1181744774631532*I, 0.061916349979419874 - 0.4407383628975193*I, 0.09573804018046483 + 0.018272750564604597*I, -0.1720944698895283 - 0.0652981406453639*I}","{0.19210381592124615 - 0.1181744774631532*I, 0.09573804018046483 - 0.018272750564604597*I, 0.061916349979419874 + 0.4407383628975193*I, -0.1720944698895283 + 0.0652981406453639*I}","{0.10880187719128209, -0.18026635157436788 - 0.06015723278837095*I, -0.18026635157436788 + 0.06015723278837095*I, 0.8877700177958414}"
"{0.8687082989940129, 0.21906959296575812 + 0.04129808433926066*I, 0.21906959296575812 - 0.04129808433926066*I, 0.12400929248179188}","{0.25103284610199644 + 0.10077128122447354*I, -0.21626402143463458 - 0.33743980432753906*I, 0.11225125685228728 + 0.016933506999858135*I, -0.21185625361763427 - 0.04722273604434338*I}","{0.25103284610199644 - 0.10077128122447354*I, 0.11225125685228728 - 0.016933506999858135*I, -0.21626402143463458 + 0.33743980432753906*I, -0.21185625361763427 + 0.04722273604434338*I}","{0.1312917010108896, -0.2190695929662882 - 0.04129808433971506*I, -0.2190695929662882 + 0.04129808433971506*I, 0.8759907075241397}"
"{0.8527140167662098, 0.23948846302610238 - 0.0005122795129307717*I, 0.23948846302610238 + 0.0005122795129307717*I, 0.12966515019774383}","{0.28796388426013647 + 0.05633062479320006*I, -0.3539098561396383 - 0.08990861289635721*I, 0.1220701241885169 + 0.01565999729839608*I, -0.23184211314194902 - 0.007654939041787301*I}","{0.28796388426013647 - 0.05633062479320006*I, 0.1220701241885169 - 0.01565999729839608*I, -0.3539098561396383 + 0.08990861289635721*I, -0.23184211314194902 + 0.007654939041787301*I}","{0.14728598323925057, -0.23948846302603444 + 0.0005122795142764609*I, -0.23948846302603444 - 0.0005122795142764609*I, 0.8703348498097667}"
"{0.8465862510171204, 0.23347406771440243 - 0.04742468392710226*I, 0.23347406771440243 + 0.04742468392710226*I, 0.12712273908447572}","{0.2953666055581852 + 0.005570798249905806*I, -0.3102885569101048 + 0.17034241234283454*I, 0.12236060887561674 + 0.01606194691254475*I, -0.22865652850005624 + 0.03156243092103817*I}","{0.2953666055581852 - 0.005570798249905806*I, 0.12236060887561674 - 0.01606194691254475*I, -0.3102885569101048 - 0.17034241234283454*I, -0.22865652850005624 - 0.03156243092103817*I}","{0.1534137489855933, -0.233474067709933 + 0.04742468392917147*I, -0.233474067709933 - 0.04742468392917147*I, 0.8728772609223412}"
"{0.8497573565872194, 0.20533091216482785 - 0.08236725324446181*I, 0.20533091216482785 + 0.08236725324446181*I, 0.11788018259241424}","{0.27944171810591983 - 0.034620171255469095*I, -0.13604512721101858 + 0.33843806305613744*I, 0.11420488206254342 + 0.017220691198994525*I, -0.21247242652528495 + 0.05865960009240849*I}","{0.27944171810591983 + 0.034620171255469095*I, 0.11420488206254342 - 0.017220691198994525*I, -0.13604512721101858 - 0.33843806305613744*I, -0.21247242652528495 - 0.05865960009240849*I}","{0.15024264341274185, -0.2053309121601835 + 0.08236725324530478*I, -0.2053309121601835 - 0.08236725324530478*I, 0.8821198174123317}"
"{0.8592304755856003, 0.16688364491482877 - 0.0958416911402066*I, 0.16688364491482877 + 0.0958416911402066*I, 0.10442034376885106}","{0.2518604872013117 - 0.05702246646143724*I, 0.08209424678630087 + 0.37386638396840616*I, 0.10054473132331139 + 0.01668271089794164*I, -0.19150449246767626 + 0.07436379890120627*I}","{0.2518604872013117 + 0.05702246646143724*I, 0.10054473132331139 - 0.01668271089794164*I, 0.08209424678630087 - 0.37386638396840616*I, -0.19150449246767626 - 0.07436379890120627*I}","{0.14076952441280174, -0.16688364491313953 + 0.09584169114077429*I, -0.16688364491313953 - 0.09584169114077429*I, 0.8955796562346203}"
"{0.8714203284714019, 0.13132036712243145 - 0.08714964336576732*I, 0.13132036712243145 + 0.08714964336576732*I, 0.08871864387371306}","{0.22322294017932368 - 0.062376932571114804*I, 0.26601128049338374 + 0.2904697201243869*I, 0.08446548609719552 + 0.01317503636919272*I, -0.16651505017956358 + 0.0810945963367996*I}","{0.22322294017932368 + 0.062376932571114804*I, 0.08446548609719552 - 0.01317503636919272*I, 0.26601128049338374 - 0.2904697201243869*I, -0.16651505017956358 - 0.0810945963367996*I}","{0.1285796715279673, -0.1313203671240487 + 0.08714964336572681*I, -0.1313203671240487 - 0.08714964336572681*I, 0.9112813561266326}"
"{0.8833836330739029, 0.1086264258221423 - 0.062401200085780484*I, 0.1086264258221423 + 0.062401200085780484*I, 0.07274037844054315}","{0.20052529682511275 - 0.05581182377869204*I, 0.3656115573712396 + 0.13527920481708866*I, 0.06887112335473239 + 0.0077988430095382606*I, -0.13743625626067577 + 0.07641233326157339*I}","{0.20052529682511275 + 0.05581182377869204*I, 0.06887112335473239 - 0.0077988430095382606*I, 0.3656115573712396 - 0.13527920481708866*I, -0.13743625626067577 - 0.07641233326157339*I}","{0.11661636692648947, -0.10862642582397336 + 0.06240120008735082*I, -0.10862642582397336 - 0.06240120008735082*I, 0.9272596215605444}"
"{0.8933848660974117, 0.10308072662107003 - 0.031219165640369674*I, 0.10308072662107003 + 0.031219165640369674*I, 0.05916875372572086}","{0.18647012151727896 - 0.04379596712859851*I, 0.3671290439425199 - 0.03218073212647227*I, 0.05653797782639432 + 0.0030177490789366993*I, -0.10920727755767697 + 0.05667814904801656*I}","{0.18647012151727896 + 0.04379596712859851*I, 0.05653797782639432 - 0.0030177490789366993*I, 0.3671290439425199 + 0.03218073212647227*I, -0.10920727755767697 - 0.05667814904801656*I}","{0.10661513390018817, -0.10308072661619969 + 0.031219165641089043*I, -0.10308072661619969 - 0.031219165641089043*I, 0.9408312462754844}"
"{0.9008951216463261, 0.11309888332749947 - 0.003120379818631662*I, 0.11309888332749947 + 0.003120379818631662*I, 0.051027880962953936}","{0.18027403329037778 - 0.03160121224559494*I, 0.28949339400198854 - 0.1625689703755113*I, 0.04964163249348655 + 0.0010893012682843851*I, -0.09029483480803442 + 0.02277527456796344*I}","{0.18027403329037778 + 0.03160121224559494*I, 0.04964163249348655 - 0.0010893012682843851*I, 0.28949339400198854 + 0.1625689703755113*I, -0.09029483480803442 - 0.02277527456796344*I}","{0.09910487835482226, -0.11309888332012993 + 0.00312037981665245*I, -0.11309888332012993 - 0.00312037981665245*I, 0.948972119037465}"
"{0.9062357402825656, 0.1330911493751634 + 0.01503955119543256*I, 0.1330911493751634 - 0.01503955119543256*I, 0.05055191183586409}","{0.17975242262734692 - 0.022536962459208273*I, 0.16685085347966308 - 0.2288472584366249*I, 0.04906151350165387 + 0.0029888597629317754*I, -0.08829133800404566 - 0.01837354837144245*I}","{0.17975242262734692 + 0.022536962459208273*I, 0.04906151350165387 - 0.0029888597629317754*I, 0.16685085347966308 + 0.2288472584366249*I, -0.08829133800404566 + 0.01837354837144245*I}","{0.0937642597218819, -0.13309114937162883 - 0.015039551197832013*I, -0.13309114937162883 + 0.015039551197832013*I, 0.9494480881699456}"
"{0.9102785090563308, 0.1556884938555911 + 0.01993936948109861*I, 0.1556884938555911 - 0.01993936948109861*I, 0.05810506662424458}","{0.18218982760223645 - 0.01898061763298699*I, 0.03498694107932056 - 0.22100234963231047*I, 0.054036652657502626 + 0.00784325322648493*I, -0.10653852580278338 - 0.05538895735175864*I}","{0.18218982760223645 + 0.01898061763298699*I, 0.054036652657502626 - 0.00784325322648493*I, 0.03498694107932056 + 0.22100234963231047*I, -0.10653852580278338 + 0.05538895735175864*I}","{0.0897214909498982, -0.1556884938517556 - 0.019939369483237497*I, -0.1556884938517556 + 0.019939369483237497*I, 0.9418949333805431}"
"{0.9142910939456885, 0.17328875296604296 + 0.012107473259810559*I, 0.17328875296604296 - 0.012107473259810559*I, 0.07158788174786214}","{0.1831569972583656 - 0.022240696148345424*I, -0.06703692211300079 - 0.14134714154609518*I, 0.06226893178265713 + 0.013141867841696731*I, -0.14135869935917253 - 0.07576046158283092*I}","{0.1831569972583656 + 0.022240696148345424*I, 0.06226893178265713 - 0.013141867841696731*I, -0.06703692211300079 + 0.14134714154609518*I, -0.14135869935917253 + 0.07576046158283092*I}","{0.08570890605744622, -0.173288752962115 - 0.012107473260297322*I, -0.173288752962115 + 0.012107473260297322*I, 0.9284121182543492}"
"{0.9194750823674642, 0.17981930292069065 - 0.0035055151497129927*I, 0.17981930292069065 + 0.0035055151497129927*I, 0.08674928726169662}","{0.1765854784269778 - 0.029786977855057364*I, -0.09713380772132987 - 0.015209828453815508*I, 0.0705253334886845 + 0.016086342462371613*I, -0.18095683893427184 - 0.07161073328152098*I}","{0.1765854784269778 + 0.029786977855057364*I, 0.0705253334886845 - 0.016086342462371613*I, -0.09713380772132987 + 0.015209828453815508*I, -0.18095683893427184 + 0.07161073328152098*I}","{0.08052491763848832, -0.17981930292045106 + 0.0035055151493570986*I, -0.17981930292045106 - 0.0035055151493570986*I, 0.9132507127452444}"
"{0.9259447124454994, 0.17360828298419295 - 0.018101516692591812*I, 0.17360828298419295 + 0.018101516692591812*I, 0.0987532309131868}","{0.1589907094536715 - 0.033318901311814*I, -0.032306251477605574 + 0.09917422168284123*I, 0.07591600507884591 + 0.015441049061264995*I, -0.20960191886357132 - 0.04568443174332011*I}","{0.1589907094536715 + 0.033318901311814*I, 0.07591600507884591 - 0.015441049061264995*I, -0.032306251477605574 - 0.09917422168284123*I, -0.20960191886357132 + 0.04568443174332011*I}","{0.07405528755978219, -0.1736082829834419 + 0.018101516690906722*I, -0.1736082829834419 - 0.018101516690906722*I, 0.9012467690886775}"
"{0.9318229476244149, 0.15978910372569888 - 0.022723783964808942*I, 0.15978910372569888 + 0.022723783964808942*I, 0.1044836702786412}","{0.1351737413028627 - 0.022378905687617103*I, 0.09928637877333547 + 0.13046886074491004*I, 0.07745069600705022 + 0.012424277517199808*I, -0.21687828858952146 - 0.011789850593094897*I}","{0.1351737413028627 + 0.022378905687617103*I, 0.07745069600705022 - 0.012424277517199808*I, 0.09928637877333547 - 0.13046886074491004*I, -0.21687828858952146 + 0.011789850593094897*I}","{0.06817705238074366, -0.1597891037227493 + 0.022723783964450343*I, -0.1597891037227493 - 0.022723783964450343*I, 0.8955163297220614}"
"{0.9336345143558396, 0.1490220947287493 - 0.01419244754238307*I, 0.1490220947287493 + 0.01419244754238307*I, 0.10408887434393087}","{0.11883898408047794 + 0.007006531500113124*I, 0.21439079564975239 + 0.044439444687031496*I, 0.07671411175487194 + 0.009785973880005301*I, -0.20527728612473348 + 0.013112355296443015*I}","{0.11883898408047794 - 0.007006531500113124*I, 0.07671411175487194 - 0.009785973880005301*I, 0.21439079564975239 - 0.044439444687031496*I, -0.20527728612473348 - 0.013112355296443015*I}","{0.06636548564533669, -0.14902209472611566 + 0.014192447543547745*I, -0.14902209472611566 - 0.014192447543547745*I, 0.8959111256578388}"
